ID,name,eur_value,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk
235945,Marc Roca,8500000,2,3,Medium,Medium,Left,61,59,42,80,44,66,52,74,75,55,57,66,70,60,43,55,69,64,65,69,71,60,73,55,65,70,75,73,
237239,E. Bardhi,8500000,3,4,High,Medium,Right,74,69,52,76,71,88,87,68,77,78,68,77,68,80,78,53,67,50,78,57,26,68,70,74,80,32,42,31,
226491,K. Tierney,8500000,2,3,Medium,Medium,Left,75,26,55,69,26,71,32,59,68,84,83,68,65,73,72,65,84,62,56,74,70,56,69,35,73,67,71,75,
231887,Y. Yazıcı,8500000,3,4,High,Medium,Left,76,69,68,75,66,79,78,70,76,71,75,76,67,69,75,55,78,69,70,68,38,70,76,60,69,45,48,45,
212196,P. Sisto,8500000,4,4,High,Medium,Right,61,74,51,63,62,70,74,62,79,82,85,83,66,81,73,79,79,64,70,52,51,71,68,66,66,51,55,48,
224232,N. Barella,8500000,2,3,Medium,Medium,Right,70,47,40,78,51,71,62,76,76,79,79,76,69,82,62,59,79,53,56,67,71,59,70,56,68,58,72,65,
167514,D. Basta,8000000,2,3,High,High,Right,78,58,72,76,64,72,66,74,78,77,76,70,78,68,80,70,82,74,76,76,82,66,56,55,78,78,82,80,
50542,J. Defoe,8000000,3,4,Medium,Low,Right,54,87,66,68,82,63,68,43,77,77,72,83,81,88,88,75,72,61,80,63,19,87,67,74,84,24,20,11,
194911,Adrián,8000000,1,2,Medium,Medium,Right,12,16,15,21,12,12,17,32,23,46,44,53,72,48,40,69,38,59,20,38,25,12,32,44,36,14,19,14,79
185103,A. Kolarov,8000000,2,3,High,Medium,Left,89,55,80,73,64,85,81,77,75,64,67,63,81,58,91,81,75,76,80,85,80,69,76,74,85,74,81,80,
184949,Mariano,8000000,3,3,Medium,Medium,Right,83,54,66,76,58,82,56,73,82,86,79,74,77,73,84,70,86,69,68,76,74,74,69,61,70,69,75,81,
168435,S. Sirigu,8000000,1,2,Medium,Medium,Right,13,10,11,23,12,11,11,28,18,50,51,52,75,55,20,68,34,66,14,34,20,10,46,19,55,16,11,13,79
137809,Vágner Love,8000000,3,5,High,Medium,Right,57,81,78,71,72,68,38,45,77,76,73,77,72,82,80,77,75,76,73,72,40,82,72,85,76,18,33,25,
201095,A. Marchesín,8000000,1,3,Medium,Medium,Right,18,14,11,37,15,16,15,34,20,49,52,68,75,60,12,75,38,59,12,27,15,18,65,14,49,14,15,15,78
192841,E. Giaccherini,8000000,3,3,High,Medium,Right,78,66,58,78,74,76,72,70,80,86,71,88,76,93,68,53,78,54,80,66,66,80,76,69,78,58,62,66,
190799,C. Borges,8000000,3,4,High,Medium,Right,62,75,68,78,72,68,69,79,78,59,62,64,77,59,80,65,76,76,79,68,77,76,73,75,81,76,77,75,
190507,Etxeita,8000000,2,3,Low,Medium,Right,36,29,75,64,38,35,43,54,63,43,59,67,77,55,54,79,76,82,34,86,75,28,30,30,68,79,80,82,
189606,J. Baumgartlinger,8000000,2,3,Medium,High,Right,63,39,69,78,50,47,49,71,74,69,73,65,76,64,73,78,89,80,39,84,78,62,64,59,75,75,80,74,
189506,Victor Sánchez,8000000,3,3,Medium,Medium,Right,74,57,68,85,51,72,69,77,80,62,66,73,79,77,73,78,70,59,67,86,80,65,79,61,82,80,81,79,
188135,Juanfran,8000000,3,3,High,Medium,Right,81,57,69,72,53,64,60,67,80,76,81,76,73,70,79,74,88,73,80,68,78,69,63,59,68,72,74,75,
186832,K. Asamoah,8000000,4,3,High,High,Left,76,55,64,79,76,72,68,79,81,79,76,85,78,85,84,79,75,72,78,74,78,78,76,64,76,72,78,78,
184134,Fernando,8000000,2,2,Medium,High,Right,62,54,70,76,41,65,53,71,72,64,64,71,77,57,76,74,82,81,68,87,82,59,62,54,76,76,81,81,
183568,S. Langkamp,8000000,2,3,Medium,Medium,Right,32,22,84,66,22,23,22,57,47,54,64,54,75,49,48,65,63,83,24,73,69,25,40,38,67,82,85,80,
181262,M. Suchý,8000000,2,3,Low,High,Right,43,48,77,72,43,32,39,70,70,60,65,64,70,65,64,76,79,82,52,72,77,32,50,64,76,78,80,77,
178625,Mosquera,8000000,2,3,Medium,Medium,Left,61,58,65,81,51,79,70,80,79,65,48,69,76,60,61,68,89,68,62,77,80,70,76,51,71,59,77,65,
178322,M. Layún,8000000,3,5,High,High,Right,80,67,63,76,66,68,74,74,76,77,78,74,74,78,80,75,78,66,76,72,78,73,71,74,79,72,77,76,
178031,P. Baysse,8000000,2,3,Medium,Medium,Right,65,40,82,74,29,56,36,70,65,62,67,61,74,66,59,76,73,84,50,78,74,48,60,50,69,78,79,74,
155887,M. Bradley,8000000,2,3,Medium,High,Right,74,61,64,82,71,74,71,80,79,69,68,69,78,74,78,49,92,79,74,81,71,66,75,69,79,71,73,71,
205590,Luís Hernández,8000000,2,4,Medium,High,Right,69,37,69,74,53,58,42,71,73,71,72,69,77,68,70,82,81,76,55,68,82,55,55,54,69,76,78,81,
230431,Sidney Pessinho,8000000,2,3,High,High,Right,71,56,62,75,45,81,77,77,71,72,72,51,81,55,73,61,76,88,72,77,76,52,72,67,67,77,76,76,
209960,Pacheco,8000000,1,2,Medium,Medium,Left,12,16,10,23,13,20,20,25,14,48,44,62,76,51,21,72,43,64,15,27,26,14,45,23,27,13,16,13,77
176949,B. Ruíz,8000000,4,2,Medium,Medium,Left,78,65,75,78,79,81,74,73,84,64,66,74,72,71,77,56,52,67,75,33,49,74,78,73,80,36,38,48,
194365,S. Okazaki,8000000,3,4,High,High,Right,66,74,74,76,76,53,50,66,78,76,73,83,84,71,77,91,79,69,68,80,45,82,69,74,70,35,55,34,
189508,Víctor Vázquez,8000000,3,3,Medium,Low,Right,75,66,38,80,69,79,74,77,80,55,49,69,80,74,69,40,71,58,72,55,52,77,83,72,80,36,50,28,
179789,D. Da Silva,8000000,2,4,Medium,Medium,Right,49,25,78,69,36,28,31,51,68,47,66,60,64,61,28,73,63,75,41,82,78,39,40,43,73,78,79,76,
160087,L. Dalsaro,8000000,2,3,High,High,Right,71,56,62,75,45,81,77,77,71,72,72,51,81,55,73,61,76,88,72,77,76,52,72,67,67,77,76,76,
199005,M. Ryan,8000000,1,4,Medium,Medium,Right,23,11,14,40,15,23,12,45,24,53,52,53,73,50,35,78,34,68,18,36,23,10,68,25,56,16,20,17,77
177553,Vieirinha,8000000,4,4,High,Medium,Right,76,73,42,76,65,74,67,70,80,77,74,84,78,85,75,69,67,54,75,74,72,74,74,66,72,65,64,63,
162981,J. Morrison,8000000,3,3,Medium,Medium,Right,78,74,63,80,83,64,60,73,77,66,65,76,75,77,80,51,76,61,78,69,59,75,74,69,74,55,63,65,
196801,Mexer,8000000,2,3,Medium,Medium,Right,40,44,74,75,50,55,32,55,69,65,67,66,77,64,49,75,74,79,59,78,78,43,61,38,75,77,78,75,
172233,P. Hetemaj,8000000,3,4,High,High,Right,74,54,58,78,77,74,69,76,78,78,78,84,75,83,76,90,91,69,73,86,73,73,76,69,77,68,72,76,
183512,Yuri,8000000,3,3,High,Medium,Left,78,36,72,66,54,77,55,66,74,79,77,73,72,71,78,85,83,77,79,88,67,45,45,59,75,79,77,83,
168444,Ari,8000000,3,3,Medium,Medium,Right,72,77,70,75,73,64,56,65,80,79,75,76,71,63,80,91,76,82,75,76,29,77,73,71,75,37,28,23,
176137,J. Vossen,8000000,3,4,High,High,Right,67,80,72,74,83,72,70,68,73,62,59,74,78,73,79,71,85,60,76,64,48,82,73,78,75,33,39,40,
214040,F. Fabra,8000000,3,3,High,Low,Left,70,49,69,68,33,60,34,51,73,85,90,82,71,71,67,84,90,81,54,72,72,61,40,55,68,67,70,75,
183580,N. Petersen,8000000,2,5,Medium,Medium,Right,56,81,82,63,79,54,45,49,69,58,63,64,80,56,78,66,68,75,59,60,32,83,58,72,82,30,29,21,
189725,T. Cleverley,8000000,3,3,Medium,Medium,Right,74,64,48,78,68,59,62,77,77,64,70,72,77,77,74,62,73,58,75,71,65,74,77,72,69,47,71,52,
208949,N. Al Abed,8000000,4,4,High,Medium,Left,70,70,43,73,63,66,64,69,76,87,88,83,66,80,73,61,80,61,74,75,36,69,75,75,68,41,39,40,
169792,J. Rodriguez,8000000,3,4,High,Medium,Right,68,77,76,75,74,69,29,66,75,76,78,75,77,64,74,81,76,71,72,41,44,80,69,71,75,16,28,21,
181318,A. Ekdal,8000000,3,3,High,Medium,Right,69,60,60,77,66,74,70,77,80,55,54,65,76,57,72,66,77,75,69,83,70,72,75,68,75,54,70,64,
223058,D. Kuzyaev,8000000,3,3,Medium,High,Right,67,65,51,82,46,60,61,75,79,75,78,80,67,76,78,60,79,59,77,70,74,71,70,61,64,75,75,76,
179560,M. Sulejmani,8000000,3,3,Medium,Medium,Left,77,72,47,71,70,81,80,67,80,80,88,80,70,75,75,56,68,60,71,32,26,70,62,73,70,29,36,26,
176237,J. Altidore,8000000,3,4,Medium,Low,Right,49,76,76,68,69,66,72,59,70,68,75,69,70,51,81,75,77,90,66,85,32,76,72,75,71,26,34,27,
224116,Dyego Sousa,8000000,2,3,High,Medium,Right,48,76,83,64,68,38,34,45,76,63,58,53,75,47,81,74,66,83,71,80,25,78,53,70,68,29,22,27,
182152,Koo Ja Cheol,8000000,4,4,Medium,Medium,Right,72,74,66,75,80,76,75,71,78,74,73,77,73,78,80,77,74,64,78,55,57,74,72,74,72,51,60,47,
215181,G. Peruzzi,8000000,2,3,High,Medium,Right,68,38,58,69,40,66,50,66,70,81,86,73,75,70,68,81,83,68,60,74,83,55,53,46,72,72,74,76,
188045,Maicón,8000000,3,3,Medium,Medium,Right,76,71,75,73,62,64,38,72,70,91,89,85,74,64,74,75,79,70,62,63,40,75,63,65,66,24,29,21,
183187,V. Stocker,8000000,3,4,Medium,Medium,Left,72,74,54,76,75,76,73,67,80,69,66,78,75,75,65,72,68,62,69,70,42,73,76,67,73,29,40,35,
193470,A. Souquet,8000000,2,3,High,Medium,Right,75,44,64,78,39,62,46,74,77,75,74,68,72,64,56,67,74,68,41,66,73,74,69,49,72,78,79,78,
192708,Carlos Eduardo,8000000,4,4,High,Medium,Right,77,78,78,75,75,76,75,76,76,68,74,74,79,32,78,65,71,77,75,60,55,80,77,75,70,45,50,38,
193476,R. Cabella,8000000,4,4,Medium,Medium,Right,73,70,58,75,70,75,78,73,78,83,77,92,72,80,74,38,73,50,73,47,56,67,72,72,72,47,34,32,
199416,Ibai Gómez,8000000,3,4,High,Medium,Right,77,73,47,73,75,85,81,75,80,76,76,83,64,79,82,66,68,67,78,63,45,70,75,65,67,45,58,55,
189945,Y. Ravet,8000000,2,3,High,Medium,Right,76,70,50,75,59,74,58,74,71,83,87,78,76,66,82,53,83,73,76,35,40,70,73,48,73,36,33,35,
205566,Alberto Moreno,8000000,2,3,High,Low,Left,78,59,61,74,35,59,40,64,79,87,88,86,69,87,80,85,85,64,74,83,69,69,58,54,63,63,72,76,
193554,D. Sakho,8000000,3,3,High,Medium,Right,58,76,76,62,70,53,62,52,73,72,73,70,74,60,72,80,60,79,64,67,37,77,56,73,69,24,23,22,
212755,J. Hendrix,8000000,2,3,Medium,High,Left,57,51,73,76,50,52,34,83,75,74,69,73,74,74,66,80,81,72,57,69,77,69,66,54,77,71,70,68,
195096,Fransérgio,8000000,3,3,Medium,Medium,Right,67,63,74,74,66,59,56,77,75,52,61,66,72,54,85,52,82,79,76,80,71,71,70,77,75,70,71,68,
210212,Garry Rodrigues,8000000,4,3,Medium,Medium,Right,70,66,56,72,72,72,61,65,73,88,87,89,74,85,71,65,79,58,69,70,44,73,68,61,59,50,40,44,
173608,Joselu,8000000,3,3,Medium,Medium,Right,58,75,80,70,75,76,71,49,76,61,63,67,74,53,77,64,68,71,71,57,19,78,68,72,65,17,24,15,
202282,S. Armstrong,8000000,3,3,High,High,Right,64,71,66,75,62,69,71,71,76,84,84,86,68,62,75,73,86,69,74,67,65,73,71,52,72,58,62,59,
202539,L. Griffiths,8000000,3,4,High,Medium,Left,65,75,71,69,65,78,80,62,70,82,82,79,70,76,81,91,79,68,75,63,22,75,69,68,71,13,16,14,
202541,Jota,8000000,3,3,High,Low,Left,75,74,43,74,43,74,69,73,81,73,69,75,67,69,68,58,67,61,69,49,29,73,76,64,66,14,26,16,
217648,G. Haraguchi,8000000,3,4,Medium,High,Right,68,61,51,74,56,66,54,59,77,85,85,87,73,78,54,65,74,34,63,39,37,70,65,56,67,29,46,42,
198193,R. Mak,8000000,4,4,High,Low,Right,71,72,58,69,69,72,59,64,76,84,83,80,70,74,75,73,72,64,68,55,52,73,69,65,68,27,30,26,
225341,David García,8000000,2,3,Medium,Medium,Right,53,35,76,72,37,33,38,66,72,58,66,50,70,64,43,80,76,73,25,80,76,58,52,43,67,70,74,72,
206655,E. Vargas,8000000,4,4,Medium,Low,Right,69,75,55,72,81,72,68,64,78,84,74,86,77,82,77,78,76,58,73,60,25,76,73,70,73,23,36,36,
192575,E. Badu,8000000,3,3,High,High,Right,69,60,70,76,72,64,50,69,75,86,78,88,75,82,76,90,91,66,74,72,74,74,70,58,73,68,74,72,
208461,M. de Roon,8000000,2,3,Medium,Medium,Right,63,62,71,75,62,57,43,73,72,69,69,62,79,70,74,79,89,77,68,77,81,69,72,60,76,71,78,75,
219728,Edgar Méndez,8000000,3,2,High,Medium,Right,76,72,64,70,74,72,33,66,74,85,86,75,64,62,75,68,72,81,66,74,42,72,70,68,61,32,45,34,
214622,J. Toljan,8000000,2,4,Medium,Medium,Right,72,34,62,72,37,39,32,60,70,79,88,73,71,70,39,84,74,68,33,62,73,56,48,39,58,74,74,73,
179551,O. Kamara,8000000,2,3,Medium,Medium,Right,50,78,68,63,77,61,52,41,77,74,78,72,75,70,73,75,76,77,64,72,34,79,59,71,74,49,20,19,
204385,S. García,8000000,3,4,Medium,Medium,Right,55,78,74,63,68,67,74,54,71,74,71,64,66,67,78,72,75,76,71,82,24,78,64,73,72,22,24,15,
198760,S. Taïder,8000000,3,3,High,Medium,Right,66,56,64,78,68,70,66,74,76,74,73,76,74,76,82,76,75,68,78,84,72,68,74,68,74,68,72,76,
202858,F. Castillo,8000000,4,4,High,Low,Right,63,69,45,62,66,77,66,56,79,92,93,91,73,86,76,52,81,58,72,66,43,72,65,61,73,42,50,38,
219758,L. Rizzo,8000000,3,4,High,Medium,Right,76,53,62,76,56,68,49,74,78,70,78,73,72,58,72,58,78,78,68,64,64,68,74,63,72,54,68,68,
235634,G. Konan,8000000,2,3,High,Medium,Left,72,43,60,72,58,73,32,64,76,85,77,78,74,85,57,64,89,66,46,70,72,68,67,41,77,67,75,69,
211061,A. Maxim,8000000,5,4,Medium,Low,Right,75,65,40,75,72,81,74,72,77,75,71,87,73,78,69,52,59,49,73,48,43,69,76,72,74,22,30,23,
210828,B. Engels,8000000,2,3,Medium,Medium,Right,48,54,79,68,27,29,36,73,65,56,65,51,74,33,46,73,69,76,26,76,75,47,57,35,75,73,76,74,
229773,G. Dzhikiya,8000000,2,3,High,High,Left,58,40,64,63,26,60,68,65,50,91,75,53,67,60,74,64,64,85,60,77,74,55,46,45,60,79,75,83,
212883,D. Amartey,8000000,2,3,Medium,High,Right,49,46,74,76,68,44,32,71,72,70,76,68,76,69,83,86,89,85,71,84,72,42,60,51,70,70,74,72,
192930,A. Pulido,8000000,3,2,High,Low,Right,61,75,68,65,66,64,47,60,72,83,84,80,70,66,72,77,74,74,69,46,37,78,60,70,71,30,35,22,
187043,S. Johansen,8000000,3,3,High,Medium,Left,69,69,53,76,64,71,74,74,76,69,70,75,72,78,73,62,89,66,70,85,62,71,77,51,75,62,62,59,
192678,Kike García,8000000,2,4,Medium,Medium,Right,53,77,78,68,75,42,46,49,76,66,74,65,64,56,77,74,72,79,62,71,37,77,65,70,63,15,34,21,
232363,M. Škriniar,8000000,2,4,Medium,High,Right,43,41,75,67,45,38,39,61,65,64,67,37,69,48,54,76,64,74,35,74,75,36,41,58,67,75,79,77,
189099,J. Kodjia,8000000,4,3,High,Medium,Right,49,76,72,64,62,56,56,43,72,84,83,83,68,68,74,83,76,77,64,59,26,80,58,71,71,17,26,19,
211382,I. Amadou,8000000,2,3,Medium,Medium,Right,45,39,65,75,29,34,32,73,68,73,76,63,76,70,75,73,77,82,62,80,76,42,65,51,67,74,75,68,
192445,D. Ginczek,8000000,2,2,High,Medium,Right,31,76,77,63,73,40,58,37,72,63,71,53,70,53,83,64,60,90,65,80,29,75,58,73,70,29,45,19,
219841,J. Figal,8000000,2,3,Medium,Medium,Right,53,38,74,68,25,42,28,63,73,76,71,73,78,65,57,79,71,74,42,71,78,30,53,33,73,75,78,66,
194761,Borja García,8000000,3,3,High,Medium,Right,64,72,53,79,59,65,51,75,78,81,76,77,70,77,65,72,69,69,71,52,66,71,73,62,61,50,68,54,
216267,A. Robertson,8000000,2,2,High,High,Left,78,60,65,68,32,71,30,59,75,78,82,81,71,74,67,55,81,68,61,69,73,64,69,55,67,72,74,70,
190683,R. Mason,8000000,3,3,High,Medium,Right,70,64,55,79,64,70,66,75,74,69,67,76,73,77,72,48,79,62,72,79,69,74,74,69,71,70,73,69,
196318,S. Gürler,8000000,4,4,High,Low,Right,70,72,56,68,49,70,60,57,75,89,85,84,72,85,70,63,73,51,60,33,35,76,70,50,69,34,54,32,
206306,J. Ferri,8000000,2,3,High,High,Right,65,60,53,78,56,71,55,76,75,69,64,78,73,88,78,63,74,69,78,82,71,67,73,54,69,62,74,64,
199663,Renato Neto,8000000,2,3,High,High,Right,69,54,75,76,61,63,67,78,74,50,64,63,73,58,83,70,90,85,73,82,72,72,72,75,76,65,74,68,
199412,Sebá,8000000,3,3,High,High,Left,72,72,57,70,70,63,64,64,74,89,86,76,74,69,83,64,77,78,74,74,49,75,68,64,72,50,45,45,
216055,F. Carrizo,8000000,4,4,High,Low,Right,66,62,52,75,62,69,70,76,76,89,89,81,68,80,73,72,72,59,65,55,58,68,70,69,71,24,31,27,
220685,Léo Bonatini,8000000,3,4,Medium,Medium,Right,65,76,70,61,70,69,63,56,75,72,72,69,70,60,79,72,67,77,74,67,33,73,61,71,73,32,28,31,
223517,Danilo,8000000,2,2,Medium,Medium,Right,60,59,72,75,52,68,67,69,75,66,69,68,75,66,74,86,69,73,71,77,77,71,71,41,74,71,76,74,
215590,Ayoze Pérez,8000000,3,4,High,Medium,Right,43,78,65,72,78,79,71,51,78,77,74,84,71,79,63,72,73,57,62,69,18,79,65,73,72,19,25,15,
221740,E. Crivelli,8000000,2,3,High,Medium,Right,49,75,76,73,63,59,49,54,72,53,67,65,74,42,75,74,72,84,62,87,25,77,64,62,68,31,26,23,
211504,L. Baker,8000000,3,5,Medium,Low,Right,76,76,58,77,71,79,79,76,78,67,68,70,67,72,82,57,77,73,84,56,57,64,73,78,68,48,52,46,
221491,N. Elvedi,8000000,2,3,Medium,Medium,Right,58,25,65,67,30,48,29,61,70,68,71,65,72,53,51,73,78,77,31,68,75,49,58,37,63,74,79,76,
213313,R. Walter,8000000,3,4,Medium,Medium,Left,69,57,50,81,51,60,50,77,77,69,68,76,71,75,68,69,75,67,59,68,72,52,76,54,75,69,71,67,
214092,A. Miranchuk,8000000,3,3,Medium,Medium,Left,65,70,53,75,62,64,53,71,73,71,75,77,68,67,65,58,74,68,68,43,36,66,76,57,67,22,28,29,
207733,Filipe Augusto,8000000,3,2,Medium,High,Left,66,54,60,74,54,63,62,76,78,67,69,71,74,67,74,65,75,70,65,72,70,63,74,68,79,60,68,59,
211321,M. Konaté,8000000,3,4,High,Medium,Right,60,74,75,62,60,46,37,36,72,90,90,81,78,70,72,85,71,70,56,37,24,71,56,72,68,15,17,15,
225403,I. Kahveci,8000000,4,4,High,Medium,Left,70,67,55,74,64,79,74,73,77,78,78,81,67,79,76,58,72,60,65,65,45,68,73,60,73,30,55,45,
225193,Merino,8000000,2,3,Medium,Medium,Left,59,62,75,78,58,68,69,74,77,62,61,64,71,57,63,68,69,74,67,73,74,70,75,58,66,59,74,65,
232119,C. Söyüncü,8000000,2,4,Medium,Medium,Right,46,37,67,55,48,39,37,54,58,67,74,63,67,56,65,68,67,80,39,81,68,42,49,52,55,70,85,80,
214989,M. Benítez,8000000,4,2,Medium,Medium,Right,67,71,57,74,65,61,42,60,75,87,78,82,75,66,68,52,84,61,68,40,55,75,63,68,71,14,33,23,
222429,A. Cubas,8000000,2,3,Low,High,Right,58,35,55,78,33,43,40,73,70,73,68,88,70,88,59,75,83,32,57,75,78,51,60,51,68,71,79,73,
216814,S. Uçan,8000000,4,5,Medium,Medium,Right,61,70,75,76,66,68,67,73,79,74,72,76,72,71,76,60,65,52,74,67,68,67,76,67,66,65,69,64,
216820,M. Simon,8000000,4,5,High,Medium,Right,71,73,58,67,73,47,55,52,76,92,91,93,71,91,76,90,73,63,68,38,21,68,66,48,76,26,31,25,
218359,D. Ndong,8000000,2,3,Medium,Medium,Right,47,54,67,77,53,50,42,76,75,71,69,69,70,75,74,60,77,75,62,90,75,68,69,51,68,74,77,72,
235790,K. Havertz,8000000,4,3,Medium,Medium,Left,67,63,61,76,56,59,45,69,74,76,69,77,70,71,60,69,61,60,50,40,31,69,76,49,66,39,42,38,
140293,A. Mirante,7500000,1,2,Medium,Medium,Right,10,17,13,35,15,17,13,35,21,44,43,50,77,50,23,62,33,55,15,32,17,10,43,21,65,18,12,12,80
111661,C. Kameni,7500000,1,3,Medium,Medium,Right,12,11,13,27,13,11,12,29,14,44,45,65,71,57,22,76,40,79,12,34,24,14,40,24,57,13,11,12,80
183666,Roberto,7500000,1,2,Medium,Medium,Right,15,14,19,39,13,14,14,38,31,45,48,68,81,40,36,74,32,80,11,29,24,17,45,19,54,15,15,18,79
148119,I. Akinfeev,7500000,1,3,Medium,Medium,Right,19,13,18,23,10,19,13,22,22,51,50,53,67,45,24,62,35,72,13,24,17,11,62,10,68,17,13,13,79
146482,Xabi Prieto,7500000,3,3,Medium,Medium,Right,88,74,75,85,61,81,76,83,82,45,51,52,85,51,73,39,55,61,81,57,63,77,84,84,78,15,57,42,
140233,G. Ochoa,7500000,1,3,Medium,Medium,Right,15,12,19,31,16,14,17,32,18,47,50,65,74,42,25,75,34,56,11,19,23,16,48,16,57,11,10,12,79
188840,Miguel Lopes,7500000,3,4,High,Medium,Right,82,40,65,75,55,70,55,70,78,77,77,68,72,67,70,71,90,75,45,79,77,65,62,50,70,71,76,75,
187366,D. Glushakov,7500000,3,3,High,High,Right,70,73,68,80,65,45,59,75,80,71,68,67,76,74,85,80,80,71,77,71,74,75,75,75,82,77,78,74,
177983,C. Zapata,7500000,2,2,Low,Medium,Right,45,22,76,50,22,38,24,58,55,64,68,58,64,58,60,82,67,86,28,78,80,35,38,38,68,84,82,78,
161754,Javi García,7500000,2,3,Medium,High,Right,47,59,86,82,59,55,44,74,74,64,66,62,73,55,82,90,77,80,54,86,78,62,63,61,80,78,75,73,
205340,Marcelo,7500000,2,2,Medium,High,Right,37,24,80,65,28,35,27,51,60,69,70,65,76,68,39,90,70,72,22,74,77,24,38,42,76,76,81,78,
215079,P. Pérez,7500000,3,3,Medium,High,Right,69,61,58,78,39,65,72,76,79,70,71,74,81,77,69,60,78,79,65,92,71,69,80,59,73,66,77,73,
200752,Juan Jesus,7500000,2,2,Low,High,Left,66,20,74,58,17,48,36,56,55,78,79,68,72,58,62,88,77,84,35,85,78,38,34,37,72,75,79,77,
172143,L. Schøne,7500000,3,3,Medium,High,Right,81,70,60,82,84,85,86,77,82,45,55,72,70,79,83,70,66,55,82,65,81,67,83,77,68,50,55,51,
205943,V. Chiricheş,7500000,2,3,Medium,Medium,Right,46,56,73,68,70,46,25,70,66,67,68,57,74,72,82,73,69,74,72,76,79,36,46,51,69,79,82,78,
188155,D. Janmaat,7500000,3,3,High,Medium,Right,77,55,70,70,67,64,56,68,76,72,75,71,79,63,76,71,92,75,64,84,73,68,70,62,66,74,77,75,
169216,S. Long,7500000,3,2,High,High,Right,70,73,75,62,70,54,37,49,75,84,82,73,77,73,76,93,80,78,67,80,42,77,63,72,70,36,27,24,
161793,Agirretxe,7500000,3,3,Medium,Medium,Right,54,80,85,69,81,75,48,51,77,41,44,68,80,51,76,76,36,81,66,59,43,82,63,64,75,43,44,33,
177666,M. Harnik,7500000,3,4,High,Medium,Right,68,73,77,72,75,73,52,69,70,77,79,69,76,64,76,90,86,75,67,72,39,78,72,72,75,39,32,42,
177922,K. Grosicki,7500000,3,3,Medium,Low,Right,73,72,69,74,69,68,64,71,74,89,81,80,70,70,74,62,66,66,71,43,48,75,71,69,68,21,29,20,
204307,J. Korb,7500000,2,3,High,Medium,Right,75,49,46,76,30,68,44,54,76,78,69,77,77,77,54,75,77,59,40,75,70,68,59,49,74,81,78,77,
207894,T. Strobl,7500000,2,3,Medium,Medium,Right,51,30,69,74,32,44,39,72,58,54,67,51,77,44,79,70,79,78,65,84,78,55,65,47,73,77,79,77,
187939,A. Chahechouhe,7500000,4,4,Medium,Medium,Right,70,76,63,75,77,69,63,68,78,79,77,82,74,73,78,58,74,62,74,39,40,74,70,85,70,26,27,24,
178213,E. Capoue,7500000,2,3,Medium,Medium,Right,70,70,70,77,67,61,30,77,77,62,55,48,78,63,76,74,85,77,69,65,71,73,67,52,77,75,75,73,
189225,B. Fornaroli,7500000,4,4,High,Medium,Right,56,78,66,68,71,73,72,49,76,80,77,79,76,80,74,70,73,76,63,65,36,80,70,74,80,29,40,37,
189484,D. Santon,7500000,3,3,High,Medium,Right,76,46,65,73,57,74,43,69,74,73,78,66,74,57,74,74,76,74,68,69,73,63,64,57,74,74,77,76,
183346,F. Frei,7500000,2,3,Medium,Medium,Right,74,68,71,77,76,71,65,75,75,64,67,73,70,68,80,67,85,72,74,61,73,76,80,74,75,67,70,69,
207412,Renan Bressan,7500000,3,3,Medium,Medium,Right,82,75,41,81,82,84,83,79,77,66,63,65,73,66,87,54,80,65,86,36,52,71,81,81,77,31,47,45,
206651,Roberto Torres,7500000,2,4,Medium,Medium,Right,71,73,52,76,63,70,81,70,76,70,64,65,80,76,84,64,86,71,77,72,63,74,82,78,75,42,67,55,
183870,A. Mounier,7500000,3,2,High,Medium,Left,74,66,60,76,74,78,65,64,82,83,77,84,70,78,70,62,77,60,66,60,38,78,68,70,76,28,32,28,
215103,E. Puch,7500000,4,3,High,Medium,Right,69,77,35,71,49,58,50,65,77,86,81,87,74,85,72,65,77,59,65,51,52,76,70,70,53,29,44,36,
201549,N. Nikolić,7500000,2,4,High,Medium,Right,55,81,71,61,68,71,67,42,72,73,75,68,71,72,74,73,75,80,66,52,29,85,65,73,73,15,15,19,
202061,J. Kurtić,7500000,3,3,Medium,High,Right,67,60,71,79,69,68,70,76,76,68,68,65,74,62,82,67,78,86,77,78,75,75,72,65,76,68,76,72,
209236,Guilherme,7500000,2,4,High,Medium,Right,62,55,63,78,59,64,68,75,76,62,67,72,75,69,82,74,65,75,64,81,77,64,74,55,72,64,79,76,
186452,S. de Jong,7500000,2,4,High,Medium,Right,63,77,82,76,81,66,69,77,78,63,60,67,79,60,80,80,80,74,80,64,60,78,75,72,79,47,60,55,
183129,C. Clark,7500000,2,2,Medium,Medium,Left,39,43,79,64,57,52,43,63,60,56,66,59,73,51,71,73,70,76,54,82,75,50,51,55,71,75,77,80,
189795,Éder,7500000,4,4,Medium,Medium,Right,64,75,73,70,72,67,41,63,72,76,76,75,75,61,81,74,76,83,74,83,47,75,70,73,76,34,45,38,
